id	Ann_long_1	Ann_long_2	Ann_long_3	Ann_long_4	Ann_long_5	Ann_long_6	Ann_long_7	Ann_long_8	Ann_long_9	Ann_long_10
310168T3	29.7844881544482	29.5578544728759	29.2326972646293	28.4599509461465	27.6433705580727	26.9085588784224	26.6783228931271	26.1014121452365	24.6221010560862	23.6670969939862
310169T3	30.2172597606543	29.983734764127	29.8213503085268	29.0644629331611	28.4524058423741	27.9482483119495	27.5169528637891	27.2930870371593	26.160846203659	25.2483876739798
310144T3	27.1483144275195	26.127429095871	25.83145119178	24.1576890660758	23.3038375068491	21.9509790488706	21.2301326551566	20.8372983798899	19.3343163235484	18.8597890585616
310170T3	24.589780052076	23.8419042937292	23.7138419462265	23.1999811933127	22.9386407205877	21.6399283577804	21.7105748305492	21.0180895101407	19.1895931419276	18.0630442891108
310304T3	31.3304458379525	30.5025990650244	30.032828070837	29.0394011711221	28.1608435802345	27.4296862600391	27.0993145277854	26.4406218213883	25.2308184894755	24.3744012313051
310282T3	31.677767948848	31.6315926990243	31.431760314373	30.4830386187764	29.8205303784874	28.8800966977983	28.12795378319	27.7156532204611	24.1873063598548	23.2194616519102
310222T3	29.5179392644381	28.9663996038632	28.4754312411202	27.6342429265852	26.4740363246156	25.4502997446769	24.7937155925621	24.028698409636	22.5006639431311	21.7022261493785
930011D1	31.2451602218969	30.8039016650581	30.3539912083397	28.0322760840634	27.352537357469	25.7116779553481	25.1062266961181	25.3339712484422	24.3041733146491	24.0534992188401
930012D1	32.6424288018057	32.1042095753382	31.6007492440201	29.2887033317988	28.4215610740916	26.6130241097548	25.873456384275	25.9560121107126	24.8696883462101	24.6876806306661
930013D1	33.0104282054338	32.4452124188567	31.9208004161226	29.6395066968867	28.7573529723482	26.9392371289281	25.9678791287799	26.1428112972827	24.8000938311464	24.5917291780719
930014D1	34.2195874890011	33.9044845652893	33.541686791595	32.2835311971442	31.2323015438761	30.0012427560969	28.8731366561196	28.5696769603895	25.1083048210419	24.8882585315572
930015D1	33.8431244053606	33.5903721522606	33.3206355364413	32.2224293475647	31.3235901085281	30.2316987623647	29.148032635066	28.9372601157431	24.7385084111148	24.3016372907686
930016D1	34.1239191829192	33.9866710262296	33.5954422864015	32.5839980605091	31.5234964044554	30.5535625976994	29.6391828550809	28.7695455235787	24.5952832218989	23.7370827084685
930017D1	33.6464848271767	33.1541244547821	32.6578529692082	31.0236351569617	29.8536601356834	28.356041700339	27.1785770816801	26.9214729043828	24.8447388297961	24.6015942132533
930018D1	33.2710358621768	32.8040493756584	32.3288412390467	30.8900897133484	29.7615051277738	28.3901471165758	27.1270219229517	26.7219576951812	23.9197391602794	23.7198781304067
930019D1	32.456416322638	32.1337615189868	31.6620534127039	30.1541752678064	29.0645448533532	27.617743653673	26.5960785410203	26.1723795904404	24.1550405050119	23.7155472042012
930020D1	27.4995246447396	26.867045994319	26.6923874413283	25.5141842894785	24.6965363852477	23.4511391408566	22.7398787697412	22.7154372128312	18.8558831510985	18.6641759611746
930025D1	23.3578333240263	23.2026628358581	23.5812865754783	22.4876797973624	22.6538188251466	21.4578465378453	20.9424950316626	21.5845999466563	20.0944787008218	20.0114249211468
101001T1	30.1933696765195	29.7721822765124	29.5546788659258	28.6519915411348	27.7851833740167	26.8589250169221	26.5664662182394	26.3165210434982	24.9753472627842	23.959936879201
101002T1	32.3054532740059	32.0173887866039	31.6656135267864	30.704105836651	29.7897594432892	28.7324549729138	27.8963197242077	27.7382449893336	25.7785932111034	25.2597156310834
101003T1	33.3146990712565	33.0632756916831	32.6395014805434	31.7193846454303	30.788580423549	29.810019300471	28.867210266666	28.7183022064525	26.2009024199353	25.5488351169325
101004T1	32.334513997241	32.0167693498182	31.6949611067648	30.5977727984514	29.6842638619503	28.508913463263	27.5621920456768	27.4614857355709	25.450290311572	24.5818013818357
101005T1	32.0275424229276	31.8022708780849	31.4885556249469	30.5180488589272	29.6478090716041	28.6383382656489	27.6677638849837	27.5206789522208	25.2077376627157	24.5541697164733
101006T1	29.4712120755622	28.9686800174779	28.8136703226127	27.8964265365088	27.1829156983217	26.2189943761566	25.8602935294372	25.7797219764781	24.4211675026895	23.820372104502
101007T1	28.992939761984	28.5019128737636	28.2085781956041	27.5234813551766	26.7252059476019	25.839474617603	25.5123182533877	25.5043650373662	24.3793748250203	23.6715642022287
101008T1	29.3625437419122	28.8291964131577	28.6795445382251	27.7304854146382	26.9182534452771	25.8928329322425	25.4593892325122	25.5185371898443	24.1120726625569	23.0890469782645
101009T1	30.8584204802541	30.4538294038005	30.197658901334	29.3100283910243	28.4832452566622	27.5305476991889	27.1632090067093	27.2282117039569	25.5614026524721	24.8821087908831
101010T1	30.9101002890336	30.45770282933	30.2462705352087	29.4005807856819	28.6477798605477	27.6916912565764	27.3861310898794	27.3329332541609	26.1104493751308	25.4305961404132
101011T1	31.6260352858023	31.4333004403844	31.2719549561486	30.3797254575876	29.558845625881	28.4825634212735	27.5771895269017	27.4138291877316	25.1741613556081	24.3046139214864
101012T1	31.3445352879051	31.1358382371284	30.9581841317268	30.1084469642754	29.2914785755253	28.2007424618411	27.2752872543081	27.2006875684213	25.0228076817898	24.0743168206377
101013T1	32.0807599664235	31.8152274915545	31.4724889579162	30.4615468643012	29.5573534303165	28.453100669685	27.395951632823	27.2773100576526	24.6001935875673	23.6626169703187
101014T1	31.4552530316472	31.1214322396751	30.6657878437993	29.6764714256446	28.7563500375411	27.6245439547133	26.7211097443582	26.6669462794133	24.3130375815246	23.3342990094591
101015T1	30.6584253247749	30.3683106341026	30.2410895899857	29.3473860466738	28.5941168073351	27.5369397674683	26.6042693321189	26.6409694417689	24.6341403118765	23.9109653623063
101016T1	29.3038895241914	28.7680714694547	28.5988655705684	27.6787400807839	26.8832151247317	26.0654193231648	25.5612051815505	25.6664281571002	24.2031926395434	23.5938271012029
101017T1	31.9931929033868	31.8045862780633	31.5222363888419	30.6210959417296	29.7033963030643	28.7666107094868	27.9539124587587	27.560178666075	25.7389252883085	25.0007212726281
101018T1	32.2272657689143	31.9536829792827	31.7433453130943	30.713819906096	29.8664222433528	28.7483401620419	27.945115126904	27.8913390877419	25.9579560835825	25.261327216684
101019T1	33.170831444989	32.8763194661529	32.4402151879005	31.4522751977883	30.4874615990437	29.4549006774683	28.5017071668149	28.3533730688538	26.0535482137885	25.4320405952619
101020T1	33.0543561292872	32.7897361645598	32.3924904846285	31.4095724396203	30.4587532436433	29.4234705981522	28.4424614833958	28.3140620468244	25.9753162621709	25.2932141680075
